session_id,customer_id,session_start,session_end,pages_viewed,device
S72152,C1776,15/05/2023 21:13,2023-05-15 22:25:00,5.0,desktop
S72153,C1766,2023-04-20 04:04:00,2023-04-20 04:00:00,,mobile
S72154,C1683,16/05/2024 16:07,2024-05-16 18:39:00,5.0,web
S72155,C1292,03/04/2024 00:19,2024-04-03 01:13:00,,desktop
S72156,C1473,01/07/2023 22:15,2023-07-01 23:51:00,1.0,android
S72157,C1339,2023-05-24 15:54:00,2023-05-24 17:22:00,10.0,ios
S72158,C1704,19/11/2023 16:34,2023-11-19 16:31:00,1.0,android app
S72159,C1640,2024-07-18 02:55:00,2024-07-18 03:19:00,1.0,android app
S72160,C1708,23/03/2023 17:20,2023-03-23 19:30:00,1.0,desktop
S72161,C1601,2024-09-17 05:01:00,2024-09-17 05:35:00,2.0,web
S72162,C1790,2024-02-29 06:01:00,2024-02-29 08:32:00,3.0,mobile
S72163,C1573,2023-09-25 03:24:00,2023-09-25 03:47:00,3.0,android
S72164,C1252,2023-12-19 04:55:00,2023-12-19 07:54:00,4.0,android app
S72165,C1377,2024-04-09 05:56:00,,,web
S72166,C1679,10/02/2024 02:35,2024-02-10 06:19:00,5.0,ios
S72167,C1515,2024-08-03 03:00:00,2024-08-03 04:28:00,1.0,android app
S72168,C1608,2024-08-11 11:14:00,2024-08-11 14:38:00,10.0,android
S72169,C1318,2023-04-10 01:01:00,2023-04-10 04:10:00,2.0,web
S72170,C1457,2023-03-13 14:38:00,2023-03-13 16:07:00,1.0,web
S72171,C1770,2024-11-05 05:48:00,2024-11-05 08:17:00,5.0,web
S72172,C1486,2023-11-28 02:14:00,2023-11-28 04:53:00,5.0,android app
S72173,C1057,2024-02-11 20:10:00,2024-02-11 20:08:00,1.0,mobile
S72174,C1392,2023-06-09 06:34:00,2023-06-09 07:26:00,2.0,web
S72175,C1590,29/10/2024 00:04,2024-10-29 01:24:00,4.0,android
S72176,C1718,2023-08-09 21:28:00,2023-08-09 23:17:00,10.0,ios
S72177,C1739,2023-02-02 05:01:00,2023-02-02 07:17:00,1.0,desktop
S72178,C1250,02/08/2024 20:56,2024-08-02 22:28:00,,mobile
S72179,C1698,27/07/2024 02:53,2024-07-27 06:31:00,4.0,ios
S72180,C1603,03/09/2024 09:00,2024-09-03 09:52:00,10.0,desktop
S72181,C1181,18/03/2023 08:24,2023-03-18 09:38:00,2.0,web
S72182,C1538,22/09/2024 12:05,2024-09-22 13:57:00,3.0,mobile
S72183,C1348,22/12/2024 07:52,2024-12-22 09:55:00,,ios
S72184,C1247,17/02/2024 01:59,2024-02-17 03:04:00,1.0,android app
S72185,C1133,2024-04-21 15:09:00,2024-04-21 15:51:00,4.0,desktop
S72186,C1660,17/05/2024 05:02,2024-05-17 05:31:00,5.0,mobile
S72187,C1654,2024-10-09 23:18:00,,4.0,desktop
S72188,C1055,2024-01-09 01:44:00,2024-01-09 02:44:00,10.0,ios
S72189,C1153,2024-12-31 18:35:00,2024-12-31 19:42:00,2.0,android
S72190,C1324,2023-01-08 13:47:00,2023-01-08 17:15:00,10.0,android
S72191,C1317,2023-07-29 22:43:00,2023-07-29 22:54:00,4.0,ios
S72192,C1417,2023-12-26 07:15:00,2023-12-26 10:15:00,2.0,desktop
S72193,C1083,2023-07-31 11:01:00,2023-07-31 13:28:00,,android app
S72194,C1429,2023-04-25 12:45:00,2023-04-25 16:23:00,1.0,android app
S72195,C1729,2023-07-11 13:08:00,2023-07-11 15:51:00,4.0,android app
S72196,C1681,30/11/2023 02:02,2023-11-30 05:19:00,5.0,android app
S72197,C1720,16/11/2023 18:17,2023-11-16 19:38:00,2.0,android
S72198,C1660,22/01/2024 03:31,2024-01-22 05:29:00,,mobile
S72199,C1485,2023-09-08 01:56:00,2023-09-08 03:16:00,,android
S72200,C1606,07/01/2024 21:04,2024-01-07 23:23:00,5.0,android
S72201,C1296,2025-01-16 10:06:00,2025-01-16 10:48:00,,android app
S72202,C1421,31/07/2023 07:42,2023-07-31 10:34:00,3.0,web
S72203,C1764,09/05/2023 00:37,2023-05-09 04:32:00,3.0,mobile
S72204,C1455,10/02/2024 14:12,2024-02-10 14:09:00,1.0,android app
S72205,C1660,2023-02-26 18:53:00,2023-02-26 21:24:00,4.0,web
S72206,C1463,2023-06-03 09:00:00,2023-06-03 12:27:00,,ios
S72207,C1537,04/05/2024 09:05,2024-05-04 10:22:00,,android app
S72208,C1680,15/10/2024 06:21,2024-10-15 08:40:00,10.0,desktop
S72209,C1069,03/08/2024 20:43,,3.0,ios
S72210,C1532,05/03/2024 13:21,2024-03-05 15:35:00,4.0,ios
S72211,C1779,02/09/2023 07:36,2023-09-02 10:41:00,4.0,android
S72212,C1583,2023-02-21 07:50:00,2023-02-21 11:05:00,2.0,mobile
S72213,C1529,29/01/2024 07:42,2024-01-29 11:02:00,2.0,desktop
S72214,,2024-06-13 11:30:00,2024-06-13 11:33:00,10.0,desktop
S72215,C1444,2023-10-12 06:14:00,2023-10-12 06:41:00,10.0,android app
S72216,C1220,11/09/2024 03:37,2024-09-11 07:33:00,2.0,android
S72217,C1734,2023-11-24 16:01:00,2023-11-24 18:44:00,2.0,desktop
S72218,C1424,2024-12-20 00:01:00,2024-12-20 02:53:00,2.0,ios
S72219,C1764,19/07/2024 09:06,2024-07-19 11:05:00,10.0,desktop
S72220,C1080,06/02/2024 04:43,2024-02-06 05:22:00,,android app
S72221,C1230,22/01/2024 15:23,2024-01-22 16:50:00,5.0,desktop
S72222,C1587,14/02/2023 02:45,2023-02-14 06:06:00,1.0,web
S72223,C1333,14/11/2023 13:33,2023-11-14 13:52:00,10.0,web
S72224,C1633,2023-09-04 20:07:00,2023-09-04 21:31:00,1.0,ios
S72225,C1735,2023-10-02 12:23:00,2023-10-02 13:10:00,3.0,android
S72226,C1297,06/01/2023 00:14,2023-01-06 00:45:00,3.0,android
S72227,C1798,14/08/2024 08:49,2024-08-14 09:15:00,3.0,web
S72228,C1652,2024-10-10 11:55:00,2024-10-10 14:18:00,3.0,android app
S72229,C1335,05/01/2024 16:45,2024-01-05 18:46:00,5.0,ios
S72230,,22/11/2024 23:45,2024-11-23 03:38:00,1.0,mobile
S72231,C1599,2023-10-25 12:55:00,2023-10-25 15:45:00,5.0,mobile
S72232,C1138,2025-01-30 09:41:00,2025-01-30 12:34:00,10.0,android
S72233,C1721,15/06/2023 01:06,2023-06-15 01:22:00,1.0,android app
S72234,C1066,2024-05-29 03:48:00,2024-05-29 04:54:00,5.0,mobile
S72235,C1117,23/10/2024 19:01,2024-10-23 19:36:00,10.0,ios
S72236,C1729,24/05/2023 06:10,2023-05-24 07:53:00,,android app
S72237,C1573,03/01/2023 03:24,2023-01-03 06:38:00,2.0,web
S72238,C1343,23/12/2023 03:38,2023-12-23 06:49:00,2.0,web
S72239,C1766,18/06/2024 17:59,2024-06-18 20:31:00,2.0,android
S72240,C1448,2024-09-10 00:25:00,2024-09-10 02:36:00,10.0,desktop
S72241,C1177,31/01/2025 00:53,2025-01-31 03:10:00,3.0,mobile
S72242,C1235,31/08/2024 03:54,2024-08-31 05:49:00,4.0,android app
S72243,C1647,13/05/2024 11:02,2024-05-13 11:53:00,4.0,desktop
S72244,C1340,12/04/2024 10:07,2024-04-12 10:37:00,1.0,desktop
S72245,C1645,2025-01-30 18:59:00,2025-01-30 22:34:00,10.0,android app
S72246,C1052,2023-06-15 12:52:00,,4.0,ios
S72247,C1089,2024-04-17 15:40:00,2024-04-17 16:01:00,10.0,desktop
S72248,C1633,29/12/2023 00:17,2023-12-29 03:19:00,5.0,android app
S72249,C1287,2024-02-15 03:56:00,2024-02-15 06:59:00,4.0,android
S72250,C1471,2024-02-05 20:10:00,2024-02-05 23:45:00,3.0,android app
S72251,C1218,2024-11-08 04:43:00,2024-11-08 05:51:00,,android
S72252,C1506,14/10/2024 16:40,2024-10-14 17:00:00,,web
S72253,C1499,18/10/2023 06:46,2023-10-18 08:18:00,,desktop
S72254,C1584,2024-09-10 21:27:00,2024-09-10 22:43:00,3.0,web
S72255,C1432,2023-12-21 13:34:00,2023-12-21 16:40:00,,mobile
S72256,C1140,2025-01-31 20:35:00,2025-01-31 20:40:00,4.0,desktop
S72257,C1410,2025-02-15 20:31:00,2025-02-15 23:46:00,1.0,desktop
S72258,C1690,2023-06-18 00:09:00,2023-06-18 01:48:00,2.0,mobile
S72259,C1201,2023-01-04 08:54:00,2023-01-04 10:23:00,10.0,web
S72260,C1517,2024-07-23 15:05:00,2024-07-23 18:41:00,2.0,mobile
S72261,,2023-01-31 07:24:00,2023-01-31 07:41:00,4.0,android app
S72262,C1597,2024-11-20 10:14:00,2024-11-20 11:00:00,10.0,web
S72263,C1388,19/10/2023 15:24,2023-10-19 18:27:00,,mobile
S72264,C1361,2025-02-09 09:05:00,2025-02-09 11:11:00,4.0,web
S72265,C1299,2023-09-16 09:50:00,2023-09-16 10:59:00,5.0,android app
S72266,C1784,27/05/2023 23:45,2023-05-28 03:44:00,3.0,android app
S72267,C1576,2025-02-03 15:07:00,2025-02-03 15:52:00,1.0,web
S72268,C1637,2024-12-03 18:59:00,2024-12-03 20:08:00,,android app
S72269,C1505,24/03/2024 09:21,2024-03-24 12:31:00,4.0,desktop
S72270,C1695,12/08/2023 02:55,2023-08-12 06:45:00,3.0,web
S72271,C1475,2023-10-31 11:37:00,2023-10-31 12:47:00,4.0,desktop
S72272,C1583,13/01/2024 11:00,2024-01-13 12:23:00,,web
S72273,C1087,27/07/2024 01:03,2024-07-27 01:22:00,4.0,mobile
S72274,C1724,2023-05-29 20:39:00,2023-05-29 21:18:00,3.0,mobile
S72275,C1490,19/01/2023 13:46,2023-01-19 17:44:00,2.0,desktop
S72276,C1567,19/08/2024 11:19,2024-08-19 11:24:00,3.0,ios
S72277,C1642,2024-04-26 06:20:00,2024-04-26 08:13:00,10.0,android
S72278,C1646,2024-03-10 08:08:00,2024-03-10 09:46:00,,web
S72279,C1157,04/04/2024 22:08,2024-04-04 22:17:00,2.0,android app
S72280,C1138,2024-08-30 08:13:00,,10.0,ios
S72281,C1020,2024-02-27 20:05:00,2024-02-27 20:11:00,4.0,android
S72282,C1045,08/02/2023 19:01,2023-02-08 20:27:00,1.0,android
S72283,C1563,02/08/2024 16:10,2024-08-02 19:07:00,2.0,ios
S72284,C1735,25/09/2023 10:03,2023-09-25 10:10:00,4.0,android
S72285,C1660,22/10/2024 16:07,2024-10-22 17:37:00,3.0,desktop
S72286,C1126,2023-09-28 22:27:00,2023-09-29 00:00:00,,android app
S72287,C1023,2024-11-11 09:28:00,2024-11-11 13:04:00,1.0,desktop
S72288,,2023-02-12 04:53:00,2023-02-12 05:04:00,2.0,desktop
S72289,C1030,2023-07-22 13:00:00,2023-07-22 15:47:00,,android app
S72290,C1099,2024-03-26 09:07:00,2024-03-26 10:53:00,5.0,android app
S72291,C1760,2024-05-18 01:50:00,2024-05-18 02:38:00,3.0,android
S72292,C1261,14/03/2024 00:10,2024-03-14 01:44:00,1.0,web
S72293,C1182,2023-06-27 11:10:00,,1.0,android
S72294,C1516,10/12/2023 10:58,2023-12-10 11:32:00,1.0,android
S72295,C1417,2023-07-27 21:42:00,2023-07-27 23:16:00,10.0,mobile
S72296,C1683,24/03/2023 06:16,2023-03-24 08:32:00,1.0,android
S72297,C1426,30/01/2025 02:28,2025-01-30 05:16:00,5.0,desktop
S72298,C1610,07/03/2024 05:11,2024-03-07 07:08:00,1.0,android
S72299,C1059,2024-07-13 00:58:00,2024-07-13 03:24:00,5.0,mobile
S72300,C1404,2024-08-12 11:19:00,2024-08-12 14:53:00,1.0,android
S72301,C1186,12/03/2023 15:23,2023-03-12 19:02:00,5.0,mobile
S72302,C1327,30/09/2023 21:02,2023-09-30 22:22:00,1.0,web
S72303,C1087,09/04/2023 12:15,2023-04-09 16:14:00,1.0,ios
S72304,C1329,04/04/2024 19:02,2024-04-04 20:53:00,4.0,desktop
S72305,C1500,26/12/2023 17:17,,5.0,web
S72306,C1331,21/07/2024 05:35,2024-07-21 07:20:00,10.0,ios
S72307,C1600,2023-04-27 14:12:00,2023-04-27 15:28:00,10.0,mobile
S72308,C1348,2024-09-20 06:13:00,2024-09-20 06:41:00,3.0,android
S72309,C1110,2025-02-12 19:47:00,2025-02-12 21:07:00,2.0,desktop
S72310,C1259,2024-02-20 19:40:00,2024-02-20 20:32:00,2.0,android
S72311,C1596,2023-04-16 00:48:00,2023-04-16 04:06:00,,ios
S72312,C1785,2025-02-20 17:10:00,2025-02-20 18:31:00,,desktop
S72313,C1772,2024-08-22 13:41:00,2024-08-22 17:38:00,4.0,mobile
S72314,C1779,07/11/2024 11:27,2024-11-07 11:43:00,,android
S72315,C1043,22/04/2023 04:51,2023-04-22 06:43:00,3.0,android
S72316,C1578,2023-03-04 12:18:00,2023-03-04 13:14:00,3.0,mobile
S72317,C1716,31/01/2024 08:46,2024-01-31 12:04:00,10.0,ios
S72318,C1407,23/02/2024 15:24,2024-02-23 17:08:00,,mobile
S72319,C1455,23/09/2023 14:35,2023-09-23 15:58:00,3.0,android
S72320,C1100,2023-12-31 12:10:00,2023-12-31 14:10:00,4.0,desktop
S72321,C1647,2023-12-05 01:35:00,2023-12-05 01:53:00,,android
S72322,C1714,25/09/2023 11:03,2023-09-25 12:20:00,4.0,ios
S72323,,01/02/2025 21:04,2025-02-01 22:25:00,1.0,ios
S72324,C1686,2024-10-26 09:15:00,2024-10-26 09:38:00,4.0,mobile
S72325,C1014,2024-08-10 18:36:00,2024-08-10 21:47:00,3.0,android app
S72326,C1679,08/06/2023 11:29,2023-06-08 12:13:00,4.0,mobile
S72327,C1523,16/01/2023 18:37,2023-01-16 22:14:00,10.0,mobile
S72328,C1008,24/06/2023 16:27,2023-06-24 17:21:00,,android app
S72329,C1001,03/05/2023 00:09,,2.0,android app
S72330,C1730,2024-06-17 11:40:00,2024-06-17 14:37:00,4.0,android app
S72331,C1271,2023-12-09 03:16:00,2023-12-09 04:57:00,,desktop
S72332,C1646,02/09/2023 16:43,2023-09-02 18:30:00,3.0,ios
S72333,C1361,2023-06-06 10:43:00,2023-06-06 13:48:00,3.0,ios
S72334,C1527,2023-12-08 04:00:00,2023-12-08 05:12:00,10.0,android app
S72335,C1711,2023-09-10 05:59:00,2023-09-10 06:23:00,5.0,ios
S72336,C1495,2024-11-19 23:34:00,2024-11-20 01:51:00,10.0,mobile
S72337,C1187,2025-02-18 13:21:00,2025-02-18 13:48:00,3.0,android app
S72338,C1279,31/07/2024 03:34,2024-07-31 07:29:00,4.0,ios
S72339,C1160,19/02/2025 03:55,2025-02-19 04:00:00,,android app
S72340,C1674,2024-07-30 16:02:00,2024-07-30 19:13:00,1.0,android app
S72341,C1178,2025-03-08 11:11:00,2025-03-08 12:25:00,,desktop
S72342,C1495,2024-06-26 06:51:00,2024-06-26 06:59:00,5.0,desktop
S72343,C1689,2024-09-11 01:54:00,2024-09-11 03:11:00,10.0,ios
S72344,C1656,13/12/2023 06:00,2023-12-13 09:50:00,4.0,desktop
S72345,C1300,2024-03-19 15:14:00,2024-03-19 17:28:00,4.0,android app
S72346,C1737,16/01/2023 23:42,2023-01-17 03:23:00,4.0,web
S72347,C1708,2024-07-08 07:51:00,2024-07-08 08:08:00,2.0,android app
S72348,C1603,2023-02-24 07:35:00,2023-02-24 10:14:00,,android
S72349,C1403,23/06/2024 09:01,2024-06-23 12:52:00,,desktop
S72350,C1433,18/04/2023 23:27,2023-04-19 03:03:00,,web
S72351,C1357,2024-10-14 15:29:00,,3.0,ios
S72352,C1720,16/02/2024 18:09,2024-02-16 18:38:00,5.0,desktop
S72353,C1675,13/12/2024 22:55,2024-12-14 01:28:00,4.0,ios
S72354,C1131,2023-03-08 18:55:00,2023-03-08 20:23:00,4.0,mobile
S72355,C1634,24/10/2024 03:47,2024-10-24 06:59:00,1.0,ios
S72356,C1304,18/01/2023 10:00,2023-01-18 12:36:00,1.0,mobile
S72357,C1528,2024-05-16 03:37:00,2024-05-16 04:31:00,2.0,ios
S72358,C1203,14/04/2024 01:38,2024-04-14 04:27:00,4.0,ios
S72359,C1045,29/12/2023 15:18,2023-12-29 18:49:00,1.0,web
S72360,C1353,16/02/2025 09:22,2025-02-16 13:06:00,10.0,android
S72361,C1117,24/12/2024 08:01,2024-12-24 10:25:00,4.0,web
S72362,C1467,22/03/2024 18:07,2024-03-22 21:17:00,1.0,android
S72363,C1127,13/11/2023 07:32,2023-11-13 10:27:00,1.0,web
S72364,C1600,10/04/2024 13:30,2024-04-10 17:19:00,3.0,web
S72365,C1475,2023-08-01 17:41:00,2023-08-01 18:38:00,3.0,desktop
S72366,C1159,2023-11-09 07:07:00,2023-11-09 07:48:00,4.0,desktop
S72367,C1760,2025-03-01 22:59:00,2025-03-02 02:49:00,4.0,mobile
S72368,C1339,2024-10-10 10:47:00,2024-10-10 14:37:00,2.0,web
S72369,C1065,17/01/2024 13:31,2024-01-17 16:16:00,1.0,ios
S72370,C1184,10/03/2024 19:20,2024-03-10 20:27:00,4.0,desktop
S72371,C1668,05/09/2024 14:39,2024-09-05 18:09:00,5.0,android app
S72372,C1222,2023-06-17 18:24:00,2023-06-17 21:41:00,5.0,ios
S72373,C1262,2023-07-04 23:26:00,2023-07-05 02:05:00,5.0,ios
S72374,C1210,2023-08-21 05:45:00,2023-08-21 07:51:00,3.0,android app
S72375,C1777,2024-05-02 06:10:00,2024-05-02 08:45:00,10.0,desktop
S72376,C1240,28/09/2023 07:31,2023-09-28 10:33:00,3.0,ios
S72377,C1335,2025-02-13 01:12:00,2025-02-13 03:09:00,1.0,web
S72378,C1237,23/11/2024 20:39,2024-11-23 23:07:00,1.0,ios
S72379,C1442,22/03/2023 18:42,2023-03-22 21:11:00,,android app
S72380,C1474,11/02/2023 10:26,2023-02-11 13:06:00,,android
S72381,C1382,20/02/2024 10:43,2024-02-20 12:14:00,5.0,desktop
S72382,C1691,2023-04-22 08:04:00,2023-04-22 08:44:00,,mobile
S72383,C1458,02/12/2024 07:19,2024-12-02 09:40:00,,android app
S72384,C1696,15/07/2023 00:57,2023-07-15 03:09:00,,desktop
S72385,C1495,04/04/2024 12:33,2024-04-04 15:33:00,,desktop
S72386,C1509,29/10/2024 07:09,2024-10-29 11:06:00,2.0,ios
S72387,C1454,2024-08-14 16:28:00,2024-08-14 18:04:00,4.0,android
S72388,C1217,2024-01-29 22:35:00,2024-01-30 00:48:00,10.0,android
S72389,C1256,2023-03-29 20:40:00,2023-03-29 21:52:00,2.0,web
S72390,C1739,2025-02-05 13:02:00,,2.0,ios
S72391,,2023-12-29 23:40:00,2023-12-30 00:59:00,1.0,desktop
S72392,C1133,30/03/2023 18:06,2023-03-30 18:13:00,3.0,mobile
S72393,C1397,27/04/2024 00:10,2024-04-27 00:29:00,3.0,mobile
S72394,C1787,28/11/2024 08:11,,4.0,ios
S72395,C1342,2023-09-01 13:47:00,2023-09-01 14:06:00,,mobile
S72396,C1544,04/09/2023 14:16,2023-09-04 14:56:00,,android
S72397,C1493,2025-01-16 21:13:00,2025-01-16 22:43:00,4.0,ios
S72398,C1330,2024-04-18 07:34:00,2024-04-18 10:31:00,10.0,android
S72399,C1049,16/02/2023 02:13,2023-02-16 05:04:00,1.0,web
S72400,C1211,19/03/2023 16:16,2023-03-19 19:32:00,10.0,desktop
S72401,C1681,2023-07-17 09:04:00,2023-07-17 12:12:00,10.0,android
S72402,C1071,2023-07-12 11:55:00,2023-07-12 13:07:00,,android app
S72403,C1009,21/11/2024 15:45,2024-11-21 19:44:00,4.0,android
S72404,C1306,2023-05-03 13:47:00,2023-05-03 13:59:00,2.0,desktop
S72405,C1725,2024-07-29 04:26:00,2024-07-29 06:15:00,4.0,ios
S72406,C1662,08/05/2023 02:06,2023-05-08 02:30:00,10.0,mobile
S72407,C1604,28/01/2025 09:29,2025-01-28 12:05:00,3.0,ios
S72408,C1448,2024-01-26 05:01:00,2024-01-26 06:07:00,10.0,mobile
S72409,C1613,2024-03-31 06:16:00,2024-03-31 06:41:00,3.0,desktop
S72410,C1094,2024-04-17 17:30:00,2024-04-17 20:15:00,5.0,desktop
S72411,C1262,2025-02-07 07:46:00,2025-02-07 11:26:00,3.0,android
S72412,C1001,2023-12-19 09:07:00,2023-12-19 11:46:00,5.0,android
S72413,C1481,15/10/2023 10:59,2023-10-15 12:26:00,2.0,web
S72414,C1488,2023-12-24 13:55:00,2023-12-24 17:43:00,1.0,web
S72415,C1076,2023-11-09 14:57:00,2023-11-09 16:16:00,5.0,web
S72416,C1644,18/07/2023 02:41,2023-07-18 05:55:00,1.0,mobile
S72417,C1702,2023-04-11 12:32:00,2023-04-11 15:20:00,4.0,web
S72418,C1642,30/06/2024 10:37,2024-06-30 13:35:00,3.0,mobile
S72419,C1186,30/06/2023 12:25,2023-06-30 15:44:00,4.0,desktop
S72420,C1522,25/08/2023 15:40,2023-08-25 15:54:00,2.0,android app
S72421,C1030,13/01/2025 00:00,2025-01-13 00:33:00,3.0,web
S72422,,2024-07-12 20:33:00,2024-07-12 23:08:00,4.0,web
S72423,C1422,10/09/2024 08:14,2024-09-10 10:35:00,4.0,ios
S72424,C1087,15/07/2024 06:02,2024-07-15 06:16:00,,ios
S72425,C1676,2023-05-08 09:35:00,2023-05-08 11:30:00,5.0,desktop
S72426,C1590,2024-11-14 11:30:00,2024-11-14 14:31:00,3.0,desktop
S72427,C1610,03/06/2024 23:56,2024-06-04 03:53:00,10.0,android
S72428,C1036,17/04/2023 12:23,2023-04-17 12:26:00,,web
S72429,C1492,2024-03-19 00:33:00,2024-03-19 02:34:00,3.0,android
S72430,C1270,2024-06-26 01:56:00,2024-06-26 02:11:00,10.0,android app
S72431,C1403,25/11/2024 08:57,2024-11-25 12:43:00,4.0,android app
S72432,C1402,12/03/2023 16:43,2023-03-12 19:45:00,4.0,desktop
S72433,C1724,2024-09-27 01:48:00,2024-09-27 02:43:00,1.0,mobile
S72434,C1422,2024-11-18 04:18:00,2024-11-18 07:08:00,1.0,desktop
S72435,C1618,19/10/2023 12:51,2023-10-19 16:45:00,3.0,android
S72436,C1781,2025-01-02 05:35:00,2025-01-02 05:50:00,5.0,ios
S72437,C1509,2024-06-23 05:27:00,2024-06-23 08:04:00,3.0,web
S72438,C1684,2023-03-09 14:13:00,2023-03-09 15:48:00,2.0,ios
S72439,C1279,2023-09-26 22:24:00,2023-09-26 23:48:00,4.0,web
S72440,C1485,2023-02-04 17:29:00,2023-02-04 18:45:00,10.0,android
S72441,C1155,11/08/2023 13:53,2023-08-11 15:38:00,,android
S72442,C1767,2023-07-26 02:16:00,2023-07-26 05:44:00,,mobile
S72443,C1092,2024-07-31 06:44:00,2024-07-31 08:14:00,10.0,ios
S72444,C1470,2023-04-06 16:05:00,2023-04-06 18:53:00,4.0,web
S72445,C1122,2023-07-14 14:58:00,2023-07-14 17:20:00,5.0,android
S72446,C1768,2023-05-17 04:37:00,2023-05-17 08:10:00,10.0,desktop
S72447,C1174,2025-01-25 06:33:00,2025-01-25 09:49:00,1.0,ios
S72448,C1296,2025-02-01 00:19:00,2025-02-01 03:24:00,4.0,web
S72449,C1786,2023-12-14 00:41:00,2023-12-14 03:48:00,4.0,desktop
S72450,C1235,23/08/2023 00:49,,2.0,mobile
S72451,C1377,2024-10-19 16:50:00,2024-10-19 19:12:00,,ios
S72452,C1399,2025-01-26 07:17:00,2025-01-26 10:20:00,3.0,android app
S72453,C1433,2024-08-04 03:41:00,2024-08-04 05:29:00,5.0,android app
S72454,C1512,2023-03-24 12:18:00,2023-03-24 12:13:00,10.0,web
S72455,C1672,2024-05-16 13:16:00,2024-05-16 15:30:00,4.0,android
S72456,C1250,17/08/2024 05:46,2024-08-17 05:51:00,4.0,android app
S72457,,03/05/2024 06:35,2024-05-03 10:33:00,3.0,android
S72458,C1752,2024-12-08 13:35:00,2024-12-08 16:02:00,1.0,desktop
S72459,C1051,2023-04-09 06:56:00,2023-04-09 09:09:00,4.0,android
S72460,C1223,28/08/2023 23:30,2023-08-29 02:55:00,,android app
S72461,C1157,26/10/2024 04:56,2024-10-26 07:01:00,4.0,desktop
S72462,C1356,16/12/2024 05:40,2024-12-16 08:36:00,2.0,desktop
S72463,C1775,2024-05-14 22:49:00,2024-05-14 23:37:00,10.0,android
S72464,C1201,25/07/2024 03:35,2024-07-25 05:06:00,5.0,ios
S72465,C1396,2023-03-18 11:22:00,2023-03-18 11:23:00,10.0,desktop
S72466,C1586,2023-08-01 21:37:00,2023-08-01 23:05:00,3.0,desktop
S72467,C1380,2023-07-09 11:44:00,2023-07-09 13:55:00,3.0,android app
S72468,C1732,30/05/2024 17:15,2024-05-30 20:10:00,10.0,ios
S72469,C1147,04/02/2023 05:05,2023-02-04 05:54:00,1.0,android
S72470,C1371,2023-07-24 12:31:00,2023-07-24 15:37:00,4.0,android app
S72471,C1333,06/03/2023 13:03,2023-03-06 16:51:00,5.0,web
S72472,C1544,29/10/2024 07:15,2024-10-29 07:48:00,2.0,android app
S72473,C1456,30/05/2024 09:04,2024-05-30 10:33:00,1.0,android app
S72474,C1745,2025-01-13 15:48:00,2025-01-13 16:24:00,4.0,ios
S72475,C1753,2024-06-17 14:25:00,2024-06-17 15:21:00,10.0,android app
S72476,C1388,14/01/2023 04:32,2023-01-14 04:27:00,5.0,android app
S72477,C1501,2024-05-19 09:38:00,2024-05-19 10:53:00,3.0,desktop
S72478,C1211,2023-01-15 15:10:00,2023-01-15 16:58:00,2.0,web
S72479,C1327,28/02/2024 22:43,2024-02-29 01:03:00,2.0,desktop
S72480,C1746,14/09/2023 16:32,2023-09-14 18:15:00,2.0,mobile
S72481,C1010,14/03/2023 00:21,2023-03-14 01:20:00,4.0,ios
S72482,C1485,2024-12-12 00:15:00,2024-12-12 01:01:00,5.0,mobile
S72483,C1573,24/08/2024 02:26,2024-08-24 04:29:00,1.0,ios
S72484,C1777,07/05/2024 17:04,2024-05-07 17:14:00,1.0,mobile
S72485,C1095,27/06/2023 16:32,2023-06-27 18:41:00,,desktop
S72486,C1764,16/11/2024 07:28,2024-11-16 10:37:00,4.0,android app
S72487,C1056,2024-09-16 20:14:00,2024-09-16 22:06:00,10.0,android
S72488,C1677,2024-09-08 20:34:00,2024-09-08 23:03:00,,ios
S72489,C1511,03/12/2023 20:36,2023-12-03 23:05:00,2.0,desktop
S72490,C1180,2023-08-17 01:49:00,2023-08-17 05:04:00,,desktop
S72491,C1535,2024-07-23 04:50:00,2024-07-23 08:08:00,5.0,mobile
S72492,C1705,08/07/2023 14:41,2023-07-08 15:26:00,10.0,mobile
S72493,C1229,2024-06-13 03:17:00,2024-06-13 06:41:00,4.0,android
S72494,C1668,2024-03-11 18:22:00,2024-03-11 20:38:00,10.0,ios
S72495,C1609,13/09/2023 18:20,2023-09-13 21:37:00,5.0,mobile
S72496,C1304,2023-09-08 13:37:00,2023-09-08 14:03:00,4.0,mobile
S72497,C1472,2024-06-12 23:09:00,2024-06-13 02:08:00,4.0,android
S72498,C1395,06/09/2023 05:02,2023-09-06 06:33:00,3.0,mobile
S72499,C1274,25/03/2024 05:40,2024-03-25 06:38:00,3.0,web
