transaction_id,customer_id,product_id,quantity,unit_price,total_amount,created_at,payment_status,order_source
T51855,C1215,P246,1,-2.43,-2.43,15-06-2023 07:54,paid,partner
T51856,C1388,P239,5,60.18,300.9,07/13/2023 01:38 PM,,
T51857,C1594,P215,1,116.36,116.36,04-08-2023 03:40,charged_back,store
T51858,C1103,P232,1,34.39,34.39,2024-07-28 00:24:00,refunded,
T51859,C1333,P236,2,12.54,25.08,22-06-2023 01:00,,store
T51860,C1370,P204,3,119.68,359.04,05/25/2024 08:12 PM,,mobile
T51861,C1627,P206,5,69.29,346.45,21-01-2023 04:51,refunded,store
T51862,C1265,P237,5,171.69,858.45,2023-09-25 05:57:00,,
T51863,C1191,P248,2,105.72,211.44,01/30/2024 08:45 PM,refunded,web
T51864,C1561,P200,3,126.57,379.71,09-03-2024 04:16,PAID,web
T51865,C1269,P233,2,330.64,661.28,19-12-2024 18:28,pending,mobile
T51866,C1242,P213,5,145.17,725.85,2024-01-08 07:30:00,charged_back,web
T51867,C1275,P245,1,130.77,130.77,2025-01-22 20:18:00,,mobile
T51868,C1482,P212,1,3.03,3.03,2023-01-26 22:51:00,charged_back,web
T51869,C1627,P218,5,281.04,1405.2,12/01/2023 03:56 PM,refunded,partner
T51870,C1351,P210,1,123.08,123.08,03/11/2025 10:05 PM,,partner
T51871,C1374,P248,1,115.03,115.03,19-10-2024 08:19,paid,store
T51872,C1188,P234,5,171.21,856.05,05-02-2024 21:38,charged_back,store
T51873,C1510,P200,1,106.01,106.01,12-01-2024 13:43,charged_back,web
T51874,C1434,P246,1,-9.63,-9.63,2025-03-06 15:16:00,paid,store
T51875,C1215,P206,5,75.36,376.8,2023-02-20 23:24:00,,
T51876,C1429,P213,1,143.13,143.13,09-07-2024 15:50,PAID,web
T51877,C1717,P232,5,24.69,123.45,2023-08-02 11:41:00,PAID,
T51878,C1770,P245,2,166.58,333.16,2023-11-08 08:23:00,PAID,web
T51879,C1381,P230,1,147.48,147.48,08/13/2023 08:21 AM,PAID,mobile
T51880,C1373,P223,3,87.95,263.85,01/11/2025 02:17 AM,PAID,store
T51881,C1410,P244,2,-6.58,-13.16,25-01-2024 20:27,charged_back,store
T51882,C1286,P237,2,222.23,444.46,07/16/2024 05:42 PM,,store
T51883,C1461,P211,5,156.57,782.85,03/04/2024 11:59 AM,PAID,web
T51884,C1184,P228,3,142.09,426.27,10-06-2024 06:42,charged_back,store
T51885,C1585,P243,1,50.05,50.05,2025-02-04 08:32:00,charged_back,partner
T51886,C1134,P206,1,92.77,92.77,07/23/2023 09:35 AM,charged_back,
T51887,C1589,P211,2,191.09,382.18,29-01-2025 07:42,charged_back,
T51888,C1702,P222,2,75.48,150.96,2023-12-28 20:35:00,,web
T51889,C1234,P224,5,45.39,226.95,15-03-2024 20:10,charged_back,web
T51890,C1102,P227,5,5.64,28.2,03/02/2024 03:13 PM,pending,partner
T51891,C1738,P213,1,131.25,131.25,03/20/2024 12:53 PM,paid,web
T51892,C1276,P232,5,17.75,88.75,2023-11-03 16:20:00,refunded,mobile
T51893,C1241,P214,2,101.95,203.9,09/04/2023 04:01 AM,PAID,web
T51894,C1568,P226,1,37.57,37.57,09-11-2024 14:30,charged_back,partner
T51895,C1442,P207,3,4.82,14.46,09-01-2024 16:30,charged_back,
T51896,C1390,P248,1,146.95,146.95,2023-01-05 16:57:00,,
T51897,C1200,P220,5,N/A,,15-09-2024 09:15,paid,web
T51898,C1149,P207,1,1.4,1.4,12-06-2023 20:26,refunded,web
T51899,C1756,P229,3,125.41,376.23,2025-02-28 19:35:00,refunded,partner
T51900,C1153,P207,3,13.52,40.56,08/12/2023 09:53 PM,PAID,web
T51901,C1484,P233,5,239.39,1196.95,10/26/2024 08:19 AM,PAID,partner
T51902,C1009,P208,3,145.71,437.13,09/07/2023 11:27 PM,paid,mobile
T51903,C1180,P231,1,52.96,52.96,03-09-2024 22:21,PAID,web
T51904,C1431,P248,1,115.84,115.84,07/02/2024 01:22 AM,PAID,web
T51905,C1511,P223,2,101.55,203.1,25-01-2023 23:50,refunded,mobile
T51906,C1137,P245,1,161.38,161.38,09-11-2023 10:51,PAID,partner
T51907,C1645,P218,1,277.32,277.32,03/03/2023 11:46 AM,charged_back,store
T51908,C1529,P235,5,110.58,552.9,02/02/2023 07:11 PM,,
T51909,C1546,P246,3,2.09,6.27,2024-06-28 08:25:00,,web
T51910,C1737,P202,2,133.87,267.74,19-04-2024 05:46,refunded,mobile
T51911,C1323,P205,1,96.33,96.33,01/09/2023 01:29 AM,paid,web
T51912,C1498,P220,2,25.84,51.68,21-07-2023 08:11,pending,partner
T51913,C1307,P231,1,50.29,50.29,15-02-2025 19:48,PAID,web
T51914,C1256,P207,2,8.65,17.3,2023-07-20 18:02:00,charged_back,
T51915,C1575,P224,5,54.07,270.35,12/14/2024 02:28 PM,refunded,store
T51916,C1581,P218,3,303.18,909.54,08/21/2023 11:31 PM,paid,web
T51917,C1048,P229,1,112.45,112.45,26-05-2023 18:20,pending,
T51918,C1407,P238,1,44.67,44.67,2023-10-04 20:50:00,pending,store
T51919,C1101,P247,1,231.45,231.45,2023-12-20 21:40:00,paid,store
T51920,C1707,P219,1,75.62,75.62,2024-12-03 00:15:00,PAID,
T51921,C1167,P243,5,39.51,197.55,07/29/2024 12:04 AM,pending,web
T51922,C1061,P228,5,102.19,510.95,03/07/2024 04:21 AM,pending,web
T51923,C1220,P214,1,121.66,121.66,07/26/2024 11:07 AM,pending,store
T51924,C1260,P235,1,117.09,117.09,2023-12-29 01:43:00,,mobile
T51925,C1487,P226,2,30.71,61.42,16-05-2023 22:44,PAID,partner
T51926,C1644,P218,5,,,13-10-2024 00:19,charged_back,partner
T51927,C1098,P227,1,14.9,14.9,18-12-2023 00:42,PAID,
T51928,C1460,P212,1,-2.32,-2.32,2023-07-09 17:06:00,paid,store
T51929,C1762,P204,1,154.38,154.38,2023-11-16 06:21:00,,store
T51930,C1342,P230,2,164.06,328.12,08/21/2023 02:08 AM,,web
T51931,C1266,P243,1,51.25,51.25,2024-04-20 19:16:00,charged_back,store
T51932,C1369,P223,1,,,01-03-2025 21:43,,partner
T51933,C1368,P211,5,195.86,979.3,11/19/2024 09:14 PM,refunded,web
T51934,C1573,P200,1,92.11,92.11,18-08-2023 15:39,pending,mobile
T51935,C1570,P243,5,57.43,287.15,02/15/2025 10:12 AM,paid,web
T51936,C1263,P231,2,44.86,89.72,2023-03-22 23:46:00,PAID,web
T51937,C1352,P243,5,54.94,274.7,13-04-2023 03:09,PAID,web
T51938,C1020,P206,1,79.26,79.26,09/02/2023 09:22 PM,,web
T51939,C1421,P225,5,108.28,541.4,2024-08-12 00:17:00,paid,partner
T51940,C1124,P228,1,124.19,124.19,06/20/2023 12:22 PM,charged_back,mobile
T51941,C1359,P233,3,,,07/09/2023 02:52 PM,PAID,store
T51942,C1695,P242,5,31.7,158.5,28-09-2023 04:35,,mobile
T51943,C1620,P243,5,53.74,268.7,2024-03-20 21:24:00,charged_back,
T51944,C1203,P205,2,94.06,188.12,2023-07-07 21:22:00,pending,mobile
T51945,C1590,P207,1,4.04,4.04,24-04-2023 22:03,,store
T51946,C1589,P209,5,38.4,192.0,06/20/2024 11:31 AM,,partner
T51947,C1665,P225,1,134.19,134.19,17-08-2023 16:12,paid,
T51948,C1664,P225,1,102.43,102.43,21-07-2024 22:43,refunded,partner
T51949,C1551,P244,3,-6.88,-20.64,12/25/2023 11:18 AM,,web
T51950,C1178,P237,3,232.85,698.55,2023-12-17 02:16:00,,web
T51951,C1799,P206,1,76.37,76.37,09-10-2024 13:02,paid,web
T51952,C1291,P247,5,220.98,1104.9,09/10/2024 08:05 PM,pending,mobile
T51953,C1363,P210,1,120.38,120.38,2024-08-21 07:20:00,charged_back,partner
T51954,C1332,P204,2,145.29,290.58,04/07/2023 02:30 AM,pending,partner
T51955,C1689,P223,5,79.16,395.8,12-11-2024 09:22,PAID,web
T51956,C1522,P212,5,0.13,0.65,02-01-2024 10:48,pending,partner
T51957,C1499,P221,5,131.81,659.05,12/01/2024 07:44 AM,PAID,web
T51958,C1793,P212,5,9.61,48.05,2024-04-09 22:02:00,refunded,web
T51959,C1754,P238,2,67.89,135.78,2025-02-22 13:08:00,PAID,partner
T51960,C1457,P225,5,121.81,609.05,30-04-2024 05:34,paid,web
T51961,C1080,P207,5,-0.4,-2.0,21-04-2023 13:29,PAID,
T51962,C1390,P214,3,118.05,354.15,24-07-2023 07:28,,mobile
T51963,C1628,P227,2,15.14,30.28,14-09-2023 12:06,pending,partner
T51964,C1293,P246,1,4.17,4.17,2023-05-24 02:42:00,refunded,store
T51965,C1474,P231,1,57.25,57.25,11/22/2023 03:23 PM,,partner
T51966,C1646,P217,1,221.26,221.26,03/09/2024 11:46 PM,charged_back,mobile
T51967,C1148,P248,1,108.95,108.95,2025-02-19 23:10:00,,partner
T51968,C1171,P245,1,133.32,133.32,18-02-2025 13:16,refunded,mobile
T51969,C1655,P249,1,131.26,131.26,04/14/2023 05:48 AM,paid,partner
T51970,C1345,P237,1,228.25,228.25,03/10/2024 12:32 AM,pending,
T51971,C1431,P237,1,210.1,210.1,09/21/2023 04:07 PM,pending,mobile
T51972,C1646,P217,1,166.12,166.12,07-06-2024 20:28,pending,store
T51973,C1627,P248,5,106.01,530.05,2024-02-06 05:00:00,PAID,store
T51974,C1585,P241,3,190.87,572.61,26-08-2024 19:59,refunded,
T51975,C1414,P225,1,118.26,118.26,02-03-2023 13:36,refunded,web
T51976,C1073,P222,5,74.97,374.85,28-08-2023 02:38,PAID,partner
T51977,C1081,P230,1,,,03/17/2024 07:01 AM,refunded,web
T51978,C1165,P242,3,34.15,102.45,2023-08-29 19:38:00,charged_back,store
T51979,C1351,P238,1,66.59,66.59,12/11/2023 02:27 AM,paid,
T51980,C1233,P225,1,143.29,143.29,02/01/2025 03:03 PM,,store
T51981,C1321,P231,1,52.07,52.07,15-11-2023 10:02,PAID,
T51982,C1324,P232,2,30.03,60.06,30-12-2024 10:46,pending,partner
T51983,C1668,P217,3,220.07,660.21,22-09-2024 18:34,pending,partner
T51984,C1298,P209,5,37.25,186.25,05/27/2023 04:58 AM,paid,store
T51985,C1727,P249,1,140.43,140.43,11/24/2024 10:46 PM,charged_back,mobile
T51986,C1273,P229,1,159.45,159.45,03/04/2024 02:14 PM,refunded,store
T51987,C1619,P206,1,94.3,94.3,23-11-2024 03:11,PAID,partner
T51988,C1660,P207,3,11.81,35.43,2025-02-17 06:17:00,pending,web
T51989,C1404,P216,3,18.86,56.58,03/11/2025 07:52 AM,charged_back,
T51990,C1277,P231,1,55.87,55.87,05-03-2025 16:58,charged_back,
T51991,C1455,P231,2,47.12,94.24,07/23/2024 04:02 PM,paid,partner
T51992,C1799,P214,2,129.21,258.42,2023-11-12 16:22:00,refunded,
T51993,C1371,P240,1,191.43,191.43,04/03/2023 09:18 PM,paid,
T51994,C1765,P208,1,164.58,164.58,2024-10-27 04:03:00,,mobile
T51995,C1601,P201,5,54.37,271.85,29-05-2023 11:38,charged_back,partner
T51996,C1533,P206,1,82.69,82.69,06-09-2023 12:19,,web
T51997,C1461,P247,3,245.32,735.96,2024-01-11 01:54:00,paid,mobile
T51998,C1423,P203,5,91.16,455.8,11/26/2024 04:35 AM,pending,mobile
T51999,C1171,P204,3,121.11,363.33,06/29/2023 11:15 PM,refunded,partner
T52000,C1188,P231,3,N/A,,04/20/2023 07:16 AM,charged_back,
T52001,C1023,P243,1,35.19,35.19,2023-05-16 15:23:00,PAID,web
T52002,C1128,P201,1,50.4,50.4,02/24/2025 11:28 AM,,partner
T52003,C1745,P211,2,193.61,387.22,2024-01-23 14:11:00,pending,store
T52004,C1240,P224,1,51.29,51.29,09/12/2024 07:04 PM,refunded,store
T52005,C1677,P238,3,56.77,170.31,04/23/2023 10:21 PM,paid,web
T52006,C1257,P243,2,52.71,105.42,10/27/2023 06:01 PM,,
T52007,C1761,P220,1,30.99,30.99,02/05/2025 09:40 AM,pending,web
T52008,C1717,P209,1,44.6,44.6,09/22/2023 06:57 AM,pending,web
T52009,C1767,P219,1,84.4,84.4,03/29/2023 04:54 PM,,
T52010,C1081,P239,1,59.3,59.3,25-12-2024 06:41,,store
T52011,C1215,P239,2,72.7,145.4,03-11-2023 07:27,pending,partner
T52012,C1170,P206,5,,,09/21/2024 11:14 AM,,mobile
T52013,C1406,P248,2,140.3,280.6,2023-03-28 01:43:00,pending,mobile
T52014,C1105,P204,1,111.83,111.83,2024-10-30 05:42:00,refunded,store
T52015,C1097,P242,3,51.49,154.47,2024-08-22 15:30:00,,web
T52016,C1065,P248,1,103.3,103.3,05/02/2023 09:41 PM,pending,
T52017,C1484,P233,1,293.92,293.92,04/20/2023 10:01 AM,pending,mobile
T52018,C1561,P249,5,138.72,693.6,2024-02-22 04:43:00,pending,web
T52019,C1055,P231,5,,,2024-08-21 03:43:00,paid,partner
T52020,C1026,P229,5,154.26,771.3,2024-04-23 19:08:00,charged_back,web
T52021,C1789,P212,1,-4.37,-4.37,02/04/2024 10:51 AM,PAID,
T52022,C1406,P218,3,254.37,763.11,07-03-2023 14:13,,store
T52023,C1536,P242,1,35.59,35.59,06/15/2023 04:07 PM,PAID,partner
T52024,C1783,P231,1,55.36,55.36,03/13/2024 04:43 AM,,mobile
T52025,C1085,P231,3,51.41,154.23,2024-09-21 02:47:00,charged_back,mobile
T52026,C1106,P232,5,22.55,112.75,02/24/2023 11:32 PM,charged_back,web
T52027,C1268,P216,1,16.5,16.5,05/15/2024 07:52 AM,charged_back,store
T52028,C1632,P234,1,166.8,166.8,09/25/2024 04:10 AM,,store
T52029,C1159,P221,5,132.27,661.35,2023-04-11 18:35:00,PAID,partner
T52030,C1086,P234,3,136.24,408.72,09/10/2023 12:36 PM,PAID,
T52031,C1670,P234,2,156.82,313.64,03/19/2023 10:28 AM,PAID,web
T52032,C1399,P201,5,45.43,227.15,12-08-2023 21:29,PAID,web
T52033,C1316,P248,1,113.61,113.61,03/21/2024 03:07 PM,refunded,web
T52034,C1234,P202,2,154.3,308.6,02-03-2025 00:22,,web
T52035,C1253,P227,1,17.37,17.37,21-05-2023 18:32,,mobile
T52036,C1755,P207,5,9.48,47.4,11/29/2024 02:31 PM,,web
T52037,C1290,P224,2,54.23,108.46,02-01-2023 14:41,refunded,mobile
T52038,C1453,P228,1,114.51,114.51,27-10-2023 11:54,paid,
T52039,C1641,P220,1,28.43,28.43,01-09-2024 23:39,paid,web
T52040,C1129,P224,1,58.32,58.32,01/16/2025 02:23 AM,,partner
T52041,C1134,P228,5,132.66,663.3,07/21/2023 01:16 AM,paid,partner
T52042,C1539,P229,1,119.89,119.89,10/08/2023 10:03 AM,charged_back,web
T52043,C1174,P202,5,181.73,908.65,01/11/2023 05:00 AM,refunded,store
T52044,C1029,P202,1,140.23,140.23,15-05-2023 20:24,,web
T52045,C1035,P211,5,174.68,873.4,2025-01-30 16:15:00,,web
T52046,C1679,P235,5,,,2024-07-27 15:35:00,paid,web
T52047,C1365,P242,1,27.38,27.38,19-09-2024 01:56,pending,partner
T52048,C1333,P249,1,142.96,142.96,2023-08-07 23:19:00,paid,web
T52049,C1487,P219,2,77.34,154.68,15-10-2024 11:56,PAID,partner
T52050,C1478,P245,5,137.23,686.15,26-02-2023 05:38,pending,web
T52051,C1553,P210,2,99.11,198.22,2023-11-20 16:25:00,charged_back,
T52052,C1278,P231,1,45.72,45.72,2024-04-08 12:03:00,paid,web
T52053,C1561,P227,5,3.42,17.1,01-09-2023 20:49,paid,mobile
T52054,C1455,P208,1,173.03,173.03,18-02-2023 08:00,refunded,partner
T52055,C1138,P219,1,59.31,59.31,11-09-2024 23:50,pending,mobile
T52056,C1714,P245,3,142.34,427.02,2023-07-30 08:26:00,charged_back,store
T52057,C1552,P224,2,43.46,86.92,12/02/2024 10:29 PM,paid,web
T52058,C1181,P231,1,49.64,49.64,2024-11-26 11:19:00,,
T52059,C1605,P248,2,138.72,277.44,02-10-2024 02:34,charged_back,partner
T52060,C1611,P207,5,5.12,25.6,29-12-2024 23:09,pending,store
T52061,C1467,P236,2,7.39,14.78,2023-09-03 13:34:00,,partner
T52062,C1646,P243,1,47.4,47.4,2024-06-01 03:02:00,charged_back,mobile
T52063,C1766,P231,2,58.63,117.26,19-03-2023 07:53,PAID,
T52064,C1651,P242,2,43.1,86.2,2024-07-16 21:08:00,,web
T52065,C1577,P235,1,144.88,144.88,02-04-2024 05:04,paid,partner
T52066,C1445,P243,3,58.81,176.43,02/19/2023 10:06 AM,pending,web
T52067,C1536,P234,5,150.57,752.85,2023-09-07 07:17:00,paid,
T52068,C1655,P236,1,10.52,10.52,01/20/2024 01:06 AM,paid,mobile
T52069,C1654,P230,1,120.81,120.81,12-07-2024 09:10,,
T52070,C1546,P230,5,160.91,804.55,06/02/2023 12:06 AM,pending,web
T52071,C1317,P235,1,130.85,130.85,2023-08-29 17:42:00,PAID,store
T52072,C1355,P210,5,105.61,528.05,14-07-2024 05:23,charged_back,store
T52073,C1493,P232,3,22.8,68.4,2023-08-30 05:02:00,charged_back,
T52074,C1552,P203,2,86.57,173.14,28-02-2025 17:47,charged_back,mobile
T52075,C1232,P225,1,113.51,113.51,2023-07-21 21:46:00,paid,partner
T52076,C1091,P216,1,18.0,18.0,20-03-2023 21:24,PAID,mobile
T52077,C1452,P231,1,51.52,51.52,2024-06-19 03:46:00,charged_back,web
T52078,C1315,P237,3,186.55,559.65,2025-03-09 20:26:00,pending,partner
T52079,C1374,P224,1,54.54,54.54,16-08-2023 13:53,pending,store
T52080,C1422,P239,5,54.43,272.15,2023-01-10 07:34:00,refunded,web
T52081,C1266,P243,1,40.14,40.14,08/01/2024 09:42 PM,charged_back,partner
T52082,C1159,P222,2,60.54,121.08,2024-11-27 02:41:00,refunded,mobile
T52083,C1310,P249,5,134.86,674.3,2024-12-19 15:15:00,pending,
T52084,C1010,P218,1,,,2025-01-25 12:38:00,pending,store
T52085,C1000,P220,3,26.19,78.57,01/13/2023 02:47 PM,charged_back,
T52086,C1535,P203,1,90.47,90.47,2024-06-06 18:45:00,paid,mobile
T52087,C1776,P201,2,49.52,99.04,2023-11-10 20:31:00,,web
T52088,C1139,P237,5,219.39,1096.95,03/14/2024 03:11 PM,pending,partner
T52089,C1352,P202,2,N/A,,2025-08-05 01:01:00,PAID,web
T52090,C1293,P208,1,199.34,199.34,12/29/2023 04:05 AM,PAID,web
T52091,C1480,P223,1,94.62,94.62,2023-09-21 22:45:00,charged_back,partner
T52092,C1547,P222,1,66.48,66.48,13-04-2023 01:30,charged_back,mobile
T52093,C1008,P247,1,217.25,217.25,2023-01-10 14:07:00,paid,web
T52094,C1704,P237,5,183.54,917.7,20-03-2024 07:17,paid,store
T52095,C1503,P201,1,57.28,57.28,2024-07-28 11:55:00,paid,mobile
T52096,C1773,P248,5,149.31,746.55,2023-01-29 20:42:00,paid,mobile
T52097,C1488,P240,5,199.02,995.1,06/29/2024 07:20 PM,PAID,partner
T52098,C1306,P221,1,111.78,111.78,04/17/2023 05:13 AM,charged_back,store
T52099,C1009,P224,1,55.05,55.05,14-04-2024 00:33,charged_back,web
T52100,C1784,P206,5,86.48,432.4,01/16/2024 02:48 AM,paid,web
T52101,C1440,P227,3,14.07,42.21,2023-04-23 18:48:00,refunded,web
T52102,C1299,P222,1,69.04,69.04,03/24/2023 07:16 PM,refunded,web
T52103,C1611,P222,5,78.08,390.4,10/20/2024 09:23 AM,refunded,store
T52104,C1236,P226,1,25.75,25.75,2023-09-23 11:26:00,pending,web
T52105,C1007,P222,2,76.3,152.6,2024-09-12 15:09:00,charged_back,store
T52106,C1561,P203,2,N/A,,09/23/2024 12:22 PM,paid,mobile
T52107,C1382,P242,5,30.59,152.95,12/13/2023 12:52 PM,,store
T52108,C1193,P215,1,103.81,103.81,28-04-2023 19:11,pending,mobile
T52109,C1421,P215,1,108.58,108.58,04/09/2024 01:31 PM,,web
T52110,C1574,P215,1,101.47,101.47,22-03-2023 07:28,pending,mobile
T52111,C1447,P241,1,165.01,165.01,04/01/2024 11:43 PM,refunded,
T52112,C1404,P219,2,78.57,157.14,04/30/2023 10:48 PM,paid,store
T52113,C1255,P237,1,167.65,167.65,11/22/2024 04:32 PM,charged_back,partner
T52114,C1167,P205,1,97.94,97.94,01-03-2024 04:54,refunded,web
T52115,C1732,P244,1,-8.43,-8.43,03/11/2024 07:37 AM,refunded,mobile
T52116,C1754,P204,3,107.97,323.91,29-12-2023 12:06,pending,
T52117,C1661,P219,5,72.58,362.9,05/18/2023 11:25 PM,charged_back,mobile
T52118,C1399,P207,1,6.76,6.76,22-02-2025 12:59,,
T52119,C1387,P221,3,108.11,324.33,03/05/2025 02:34 PM,charged_back,web
T52120,C1225,P210,2,111.97,223.94,2023-08-13 00:23:00,PAID,web
T52121,C1269,P201,1,54.33,54.33,01/08/2024 03:13 PM,PAID,partner
T52122,C1081,P234,5,150.12,750.6,14-04-2024 03:12,PAID,web
T52123,C1432,P220,5,20.29,101.45,2024-07-11 16:30:00,charged_back,
T52124,C1640,P202,2,156.66,313.32,02/04/2025 09:52 AM,,web
T52125,C1245,P229,1,153.11,153.11,2023-02-17 05:46:00,pending,web
T52126,C1529,P242,1,39.84,39.84,05/24/2023 06:43 AM,PAID,store
T52127,C1782,P227,1,13.93,13.93,11/02/2024 10:48 PM,,web
T52128,C1627,P236,1,7.55,7.55,2023-10-23 21:24:00,paid,store
T52129,C1710,P232,2,34.87,69.74,2023-03-12 09:19:00,refunded,web
T52130,C1701,P226,2,42.69,85.38,02/05/2024 12:11 PM,,mobile
T52131,C1278,P217,1,158.34,158.34,05/21/2024 01:13 PM,paid,mobile
T52132,C1291,P201,5,48.97,244.85,01/14/2025 06:00 AM,pending,
T52133,C1664,P244,3,,,10/31/2023 09:07 PM,refunded,
T52134,C1760,P230,1,162.6,162.6,03/15/2023 02:26 PM,PAID,mobile
T52135,C1544,P237,5,222.82,1114.1,2025-03-08 03:43:00,paid,web
T52136,C1275,P201,5,48.63,243.15,2023-11-02 05:40:00,charged_back,web
T52137,C1422,P220,2,27.82,55.64,2024-11-18 03:23:00,charged_back,partner
T52138,C1192,P224,5,63.37,316.85,2023-07-10 09:32:00,PAID,partner
T52139,C1070,P236,5,15.55,77.75,21-08-2023 03:38,PAID,partner
T52140,C1186,P224,5,55.38,276.9,02/11/2024 05:47 PM,,web
T52141,C1139,P220,1,N/A,,07-03-2024 06:56,PAID,web
T52142,C1296,P236,2,N/A,,2024-03-01 08:30:00,PAID,
T52143,C1113,P206,5,87.6,438.0,01/28/2023 08:24 AM,PAID,partner
T52144,C1652,P231,2,41.19,82.38,17-11-2023 12:34,refunded,mobile
T52145,C1466,P206,1,70.14,70.14,01-08-2024 12:37,pending,store
T52146,C1632,P244,5,-8.71,-43.55,06/06/2024 03:59 PM,charged_back,
T52147,C1463,P243,5,58.16,290.8,23-01-2023 06:24,PAID,store
T52148,C1278,P213,2,145.24,290.48,2024-07-18 17:49:00,refunded,web
T52149,C1717,P221,1,113.48,113.48,25-08-2023 00:01,pending,
T52150,C1637,P231,1,56.68,56.68,12-10-2023 17:14,charged_back,mobile
T52151,C1503,P232,1,28.3,28.3,13-05-2024 21:38,paid,
T52152,C1192,P248,1,112.82,112.82,18-10-2024 07:25,pending,web
T52153,C1328,P242,1,37.1,37.1,01/16/2025 07:44 AM,PAID,
T52154,C1019,P221,1,99.19,99.19,22-03-2023 11:36,paid,web
T52155,C1155,P210,2,97.21,194.42,07/05/2023 11:09 PM,paid,mobile
T52156,C1050,P239,5,58.61,293.05,03/09/2025 10:38 PM,,web
T52157,C1547,P219,5,72.87,364.35,10/13/2025 09:41 PM,refunded,mobile
T52158,C1022,P223,3,105.57,316.71,06/21/2023 03:59 PM,paid,store
T52159,C1190,P227,1,10.85,10.85,01-03-2023 12:21,paid,web
T52160,C1104,P212,1,-2.97,-2.97,04-09-2024 07:17,PAID,web
T52161,C1288,P231,3,42.64,127.92,2023-03-07 01:58:00,charged_back,web
T52162,C1275,P240,3,189.93,569.79,28-09-2023 01:24,pending,
T52163,C1128,P204,3,107.85,323.55,30-01-2025 21:09,refunded,mobile
T52164,C1732,P234,2,146.43,292.86,08/15/2024 03:05 AM,refunded,
T52165,C1448,P213,1,108.4,108.4,2024-07-10 14:10:00,refunded,web
T52166,C1744,P218,5,287.27,1436.35,12-05-2023 16:10,paid,web
T52167,C1008,P216,5,5.11,25.55,10/15/2023 03:07 PM,pending,web
T52168,C1238,P203,1,100.41,100.41,15-06-2024 06:01,pending,mobile
T52169,C1092,P219,3,65.55,196.65,16-09-2025 17:07,,store
T52170,C1154,P236,1,13.59,13.59,04/02/2024 10:37 PM,charged_back,store
T52171,C1015,P225,2,141.07,282.14,02-03-2025 12:41,pending,
T52172,C1505,P214,2,118.98,237.96,24-02-2023 15:21,paid,
T52173,C1222,P239,5,65.81,329.05,24-11-2024 14:33,PAID,store
T52174,C1350,P247,5,216.18,1080.9,09/19/2024 11:50 PM,paid,store
T52175,C1430,P205,2,75.58,151.16,2025-01-14 16:41:00,refunded,store
T52176,C1319,P245,1,123.26,123.26,09/16/2023 06:30 PM,charged_back,store
T52177,C1510,P237,3,189.54,568.62,2023-10-19 18:39:00,pending,store
T52178,C1380,P206,1,64.39,64.39,04/04/2024 07:38 PM,PAID,mobile
T52179,C1474,P237,1,200.39,200.39,2023-02-28 10:10:00,paid,store
T52180,C1713,P221,1,99.88,99.88,05/19/2023 03:31 AM,charged_back,partner
T52181,C1032,P217,1,211.23,211.23,08-05-2023 03:17,paid,store
T52182,C1338,P204,5,146.25,731.25,13-07-2024 13:50,paid,store
T52183,C1082,P236,3,18.34,55.02,2023-12-10 13:22:00,refunded,partner
T52184,C1768,P233,1,319.71,319.71,2024-06-13 23:06:00,pending,partner
T52185,C1149,P230,2,163.02,326.04,20-07-2024 19:34,refunded,partner
T52186,C1057,P227,5,7.31,36.55,09-11-2024 03:57,charged_back,partner
T52187,C1272,P213,1,158.34,158.34,01/10/2023 01:04 PM,pending,partner
T52188,C1794,P222,2,72.51,145.02,2024-05-19 06:40:00,refunded,web
T52189,C1401,P204,3,141.43,424.29,2024-12-02 22:20:00,,web
T52190,C1073,P241,3,163.31,489.93,02/21/2024 07:06 AM,refunded,mobile
T52191,C1556,P219,3,59.26,177.78,02/22/2024 06:53 AM,pending,partner
T52192,C1481,P232,2,32.27,64.54,2023-04-07 05:38:00,charged_back,web
T52193,C1185,P219,1,75.92,75.92,04-10-2026 11:53,,web
T52194,C1196,P227,3,9.39,28.17,2023-12-27 14:52:00,charged_back,web
T52195,C1256,P242,3,37.53,112.59,2023-07-02 23:55:00,pending,partner
T52196,C1390,P234,3,146.78,440.34,10-02-2025 13:06,paid,
T52197,C1012,P220,5,31.22,156.1,04-03-2024 19:19,,partner
T52198,C1124,P212,5,8.31,41.55,09/15/2024 01:13 PM,pending,mobile
T52199,C1786,P226,1,45.9,45.9,14-05-2024 17:32,refunded,partner
T52200,C1731,P225,1,136.19,136.19,03/14/2023 02:36 AM,charged_back,
T52201,C1254,P216,5,7.06,35.3,05-08-2023 16:54,refunded,
T52202,C1394,P239,1,49.46,49.46,07-12-2024 22:37,pending,web
T52203,C1789,P232,1,28.37,28.37,10/25/2024 06:56 PM,paid,web
T52204,C1453,P229,3,145.5,436.5,08/22/2024 01:25 AM,,web
T52205,C1253,P242,5,40.9,204.5,06/27/2024 05:44 AM,,mobile
T52206,C1755,P248,1,136.84,136.84,18-02-2023 03:48,refunded,store
T52207,C1034,P235,1,141.85,141.85,08/01/2023 08:52 PM,refunded,web
T52208,C1203,P211,3,175.69,527.07,2023-01-14 15:04:00,paid,mobile
T52209,C1471,P201,2,62.64,125.28,12-03-2024 15:22,paid,web
